timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748277298384,67,HTTP Request,201,Created,Thread Group 1-562,text,true,,487,241,1,1,http://localhost:8000/api/messages,66,0,1
1748277298485,70,HTTP Request,201,Created,Thread Group 1-563,text,true,,488,242,1,1,http://localhost:8000/api/messages,69,0,1
1748277298575,78,HTTP Request,201,Created,Thread Group 1-564,text,true,,480,234,1,1,http://localhost:8000/api/messages,77,0,1
1748277298671,61,HTTP Request,201,Created,Thread Group 1-565,text,true,,489,243,1,1,http://localhost:8000/api/messages,61,0,0
1748277298763,70,HTTP Request,201,Created,Thread Group 1-566,text,true,,478,232,1,1,http://localhost:8000/api/messages,70,0,1
1748277298852,71,HTTP Request,201,Created,Thread Group 1-567,text,true,,522,276,1,1,http://localhost:8000/api/messages,70,0,1
1748277298947,88,HTTP Request,201,Created,Thread Group 1-568,text,true,,501,255,1,1,http://localhost:8000/api/messages,88,0,0
1748277299042,69,HTTP Request,201,Created,Thread Group 1-569,text,true,,486,240,1,1,http://localhost:8000/api/messages,69,0,1
1748277299135,63,HTTP Request,201,Created,Thread Group 1-570,text,true,,480,234,1,1,http://localhost:8000/api/messages,62,0,1
1748277299221,58,HTTP Request,201,Created,Thread Group 1-571,text,true,,483,237,1,1,http://localhost:8000/api/messages,58,0,1
1748277299322,63,HTTP Request,201,Created,Thread Group 1-572,text,true,,483,237,1,1,http://localhost:8000/api/messages,63,0,0
1748277299410,63,HTTP Request,201,Created,Thread Group 1-573,text,true,,488,242,1,1,http://localhost:8000/api/messages,62,0,1
1748277299506,67,HTTP Request,201,Created,Thread Group 1-574,text,true,,479,233,1,1,http://localhost:8000/api/messages,67,0,1
1748277299596,60,HTTP Request,201,Created,Thread Group 1-575,text,true,,495,249,1,1,http://localhost:8000/api/messages,60,0,1
1748277299692,63,HTTP Request,201,Created,Thread Group 1-576,text,true,,479,233,1,1,http://localhost:8000/api/messages,63,0,1
